#step   L   g   lambda  kappa  h   time    p   tm  magx    magy    magz
1690	8	1.0625	0.125	0.020263118	0.020263118	50.7	0.0009765625	0.0009765625	0.7080916459046662	0.3683319578939555	0.5891557695822005	
1700	8	1.0625	0.125	0.020263118	0.020263118	51	0.0009765625	0.0009765625	0.7220362530503105	0.3753937500426224	0.5673780978636094	
1710	8	1.0625	0.125	0.020263118	0.020263118	51.3	0.0009765625	0.0009765625	0.7362036793245554	0.3801956789538104	0.5450668733281182	
1720	8	1.0625	0.125	0.020263118	0.020263118	51.6	0.0009765625	0.0009765625	0.7505071358148899	0.3826248825923563	0.5223506862508233	
1730	8	1.0625	0.125	0.020263118	0.020263118	51.9	0.0009765625	0.0009765625	0.7648554053448726	0.3825587344888148	0.4993884157515417	
1740	8	1.0625	0.125	0.020263118	0.020263118	52.2	0.0009765625	0.0009765625	0.7791526983119043	0.3798807572985737	0.4763937275922024	
1750	8	1.0625	0.125	0.020263118	0.020263118	52.5	0.0009765625	0.0009765625	0.7932995524485138	0.3745190317933081	0.4536351799089399	
1760	8	1.0625	0.125	0.020263118	0.020263118	52.8	0.0009765625	0.0009765625	0.8071952652558331	0.3664833876506497	0.4314080457803476	
1770	8	1.0625	0.125	0.020263118	0.020263118	53.1	0.0009765625	0.0009765625	0.8207411558831278	0.3558698351769258	0.4099986852333699	
1780	8	1.0625	0.125	0.020263118	0.020263118	53.4	0.0009765625	0.0009765625	0.8338434883271538	0.3428429162749573	0.3896554722596668	
1790	8	1.0625	0.125	0.020263118	0.020263118	53.7	0.0009765625	0.0009765625	0.84641558686866	0.3276086233557557	0.3705656312410484	
1800	8	1.0625	0.125	0.020263118	0.020263118	54	0.0009765625	0.0009765625	0.8583786220890548	0.310373812328373	0.3528637723195328	
1810	8	1.0625	0.125	0.020263118	0.020263118	54.3	0.0009765625	0.0009765625	0.8696613157839422	0.2913376279053502	0.3366645158365916	
1820	8	1.0625	0.125	0.020263118	0.020263118	54.6	0.0009765625	0.0009765625	0.8802001016309859	0.2707153963357304	0.3220611298261252	
1830	8	1.0625	0.125	0.020263118	0.020263118	54.9	0.0009765625	0.0009765625	0.8899397689103269	0.2487328133043218	0.3091047583390728	
1840	8	1.0625	0.125	0.020263118	0.020263118	55.2	0.0009765625	0.0009765625	0.8988331766400154	0.2255883877039022	0.2978138593713257	
1850	8	1.0625	0.125	0.020263118	0.020263118	55.5	0.0009765625	0.0009765625	0.906839775092137	0.2014374738645605	0.288218901530984	
1860	8	1.0625	0.125	0.020263118	0.020263118	55.8	0.0009765625	0.0009765625	0.9139246068124626	0.1764330787236692	0.2803962202154467	
1870	8	1.0625	0.125	0.020263118	0.020263118	56.1	0.0009765625	0.0009765625	0.9200591968585496	0.1507723661788121	0.2744485778678554	
1880	8	1.0625	0.125	0.020263118	0.020263118	56.4	0.0009765625	0.0009765625	0.9252234595625223	0.1247058973169234	0.2704688100224866	
1890	8	1.0625	0.125	0.020263118	0.020263118	56.7	0.0009765625	0.0009765625	0.9294077006123352	0.09853603750405346	0.2685074348145651	
1900	8	1.0625	0.125	0.020263118	0.020263118	57	0.0009765625	0.0009765625	0.9326141182625877	0.07258670403407076	0.2685484438651968	
1910	8	1.0625	0.125	0.020263118	0.020263118	57.3	0.0009765625	0.0009765625	0.9348567529720961	0.04716204627711995	0.2705244886001848	
1920	8	1.0625	0.125	0.020263118	0.020263118	57.6	0.0009765625	0.0009765625	0.9361606026612646	0.02254368608752466	0.2743312657474513	
